1000.00, -0.0107
999.00, -0.0107
998.00, 0.0000
997.00, 0.0000
996.00, 0.0000
995.00, 0.0000
994.00, -0.0107
993.00, -0.0107
992.00, 0.0000
991.00, 0.0000
990.00, 0.0000
989.00, 0.0000
988.00, 0.0000
987.00, 0.0000
986.00, -0.0122
985.00, 0.0000
984.00, 0.0107
983.00, 0.0107
982.00, 0.0107
981.00, 0.0000
980.00, -0.0122
979.00, 0.0000
978.00, 0.0107
977.00, 0.0000
976.00, 0.0000
975.00, 0.0000
974.00, 0.0000
973.00, 0.0000
972.00, 0.0000
971.00, 0.0000
970.00, 0.0000
969.00, 0.0000
968.00, -0.0122
967.00, -0.0122
966.00, 0.0000
965.00, -0.0122
964.00, -0.0259
963.00, -0.0259
962.00, -0.0137
961.00, 0.0000
960.00, 0.0000
959.00, 0.0000
958.00, 0.0000
957.00, -0.0137
956.00, 0.0000
955.00, 0.0137
954.00, 0.0000
953.00, 0.0000
952.00, -0.0137
951.00, -0.0137
950.00, 0.0000
949.00, -0.0153
948.00, -0.0290
947.00, 0.0000
946.00, 0.0137
945.00, 0.0000
944.00, 0.0000
943.00, 0.0000
942.00, -0.0153
941.00, 0.0000
940.00, 0.0153
939.00, 0.0000
938.00, 0.0000
937.00, 0.0000
936.00, 0.0000
935.00, -0.0168
934.00, -0.0168
933.00, 0.0168
932.00, 0.0168
931.00, -0.0168
930.00, -0.0168
929.00, 0.0168
928.00, 0.0000
927.00, -0.0183
926.00, 0.0000
925.00, -0.0183
924.00, -0.0183
923.00, 0.0000
922.00, 0.0000
921.00, 0.0000
920.00, 0.0000
919.00, 0.0000
918.00, -0.0198
917.00, -0.0198
916.00, 0.0000
915.00, -0.0214
914.00, -0.0412
913.00, -0.0214
912.00, -0.0214
911.00, -0.0214
910.00, 0.0000
909.00, 0.0000
908.00, -0.0122
907.00, -0.0061
906.00, -0.0061
905.00, -0.0168
904.00, -0.0107
903.00, -0.0107
902.00, -0.0061
901.00, -0.0061
900.00, 0.0198
899.00, 0.0381
898.00, 0.0183
897.00, 0.0122
896.00, 0.0000
895.00, 0.0000
894.00, 0.0061
893.00, 0.0137
892.00, 0.0137
891.00, 0.0214
890.00, 0.0214
889.00, -0.0153
888.00, -0.0153
887.00, 0.0000
886.00, 0.0000
885.00, -0.0076
884.00, 0.0000
883.00, 0.0153
882.00, 0.0153
881.00, 0.0000
880.00, -0.0168
879.00, 0.0000
878.00, 0.0000
877.00, -0.0092
876.00, 0.0000
875.00, -0.0092
874.00, -0.0092
873.00, 0.0000
872.00, 0.0000
871.00, 0.0092
870.00, 0.0092
869.00, -0.0214
868.00, -0.0214
867.00, 0.0107
866.00, 0.0214
865.00, 0.0107
864.00, 0.0107
863.00, -0.0122
862.00, -0.0107
861.00, 0.0229
860.00, 0.0107
859.00, 0.0000
858.00, 0.0000
857.00, 0.0000
856.00, -0.0122
855.00, 0.0000
854.00, 0.0000
853.00, 0.0000
852.00, 0.0000
851.00, -0.0137
850.00, 0.0000
849.00, 0.0122
848.00, -0.0015
847.00, 0.0000
846.00, 0.0275
845.00, 0.0275
844.00, 0.0275
843.00, 0.0275
842.00, 0.0290
841.00, 0.0000
840.00, 0.0290
839.00, 0.0443
838.00, 0.0153
837.00, 0.0000
836.00, -0.0153
835.00, -0.0320
834.00, -0.0168
833.00, 0.0305
832.00, 0.0153
831.00, 0.0000
830.00, -0.0015
829.00, -0.0031
828.00, -0.0015
827.00, -0.0015
826.00, -0.0015
825.00, 0.0000
824.00, 0.0000
823.00, 0.0015
822.00, 0.0031
821.00, 0.0031
820.00, 0.0061
819.00, 0.0092
818.00, 0.0092
817.00, 0.0061
816.00, 0.0015
815.00, 0.0000
814.00, 0.0000
813.00, 0.0000
812.00, -0.0015
811.00, -0.0031
810.00, -0.0031
809.00, -0.0031
808.00, -0.0031
807.00, -0.0031
806.00, -0.0031
805.00, -0.0061
804.00, -0.0061
803.00, -0.0031
802.00, -0.0031
801.00, -0.0031
800.00, -0.0031
799.00, -0.0031
798.00, -0.0031
797.00, -0.0031
796.00, -0.0031
795.00, -0.0031
794.00, -0.0031
793.00, -0.0031
792.00, -0.0031
791.00, -0.0031
790.00, -0.0031
789.00, -0.0031
788.00, -0.0031
787.00, -0.0031
786.00, -0.0031
785.00, -0.0031
784.00, -0.0031
783.00, -0.0031
782.00, -0.0061
781.00, -0.0061
780.00, -0.0031
779.00, -0.0031
778.00, -0.0031
777.00, -0.0031
776.00, -0.0031
775.00, -0.0031
774.00, -0.0031
773.00, -0.0031
772.00, -0.0031
771.00, -0.0031
770.00, -0.0031
769.00, -0.0061
768.00, -0.0061
767.00, -0.0031
766.00, -0.0031
765.00, -0.0061
764.00, -0.0061
763.00, -0.0031
762.00, -0.0061
761.00, -0.0061
760.00, -0.0031
759.00, -0.0015
758.00, -0.0046
757.00, -0.0061
756.00, -0.0061
755.00, -0.0061
754.00, -0.0061
753.00, -0.0061
752.00, -0.0031
751.00, -0.0031
750.00, -0.0031
749.00, -0.0031
748.00, -0.0031
747.00, -0.0031
746.00, -0.0031
745.00, -0.0031
744.00, -0.0031
743.00, -0.0061
742.00, -0.0061
741.00, -0.0031
740.00, -0.0031
739.00, -0.0031
738.00, -0.0031
737.00, -0.0031
736.00, -0.0031
735.00, -0.0031
734.00, -0.0031
733.00, -0.0031
732.00, -0.0031
731.00, -0.0031
730.00, -0.0031
729.00, -0.0031
728.00, -0.0031
727.00, -0.0031
726.00, -0.0031
725.00, -0.0031
724.00, -0.0031
723.00, -0.0031
722.00, -0.0031
721.00, -0.0031
720.00, -0.0031
719.00, -0.0031
718.00, -0.0031
717.00, -0.0031
716.00, -0.0031
715.00, -0.0061
714.00, -0.0061
713.00, -0.0031
712.00, -0.0031
711.00, -0.0031
710.00, -0.0031
709.00, -0.0031
708.00, -0.0015
707.00, -0.0015
706.00, -0.0031
705.00, -0.0031
704.00, -0.0031
703.00, -0.0031
702.00, -0.0031
701.00, -0.0031
700.00, -0.0031
699.00, -0.0031
698.00, -0.0031
697.00, -0.0031
696.00, -0.0031
695.00, -0.0031
694.00, -0.0031
693.00, -0.0031
692.00, -0.0031
691.00, -0.0031
690.00, -0.0031
689.00, -0.0031
688.00, -0.0031
687.00, -0.0031
686.00, -0.0031
685.00, -0.0031
684.00, 0.0000
683.00, -0.0061
682.00, -0.0076
681.00, -0.0015
680.00, -0.0061
679.00, -0.0061
678.00, -0.0031
677.00, -0.0031
676.00, -0.0031
675.00, -0.0061
674.00, -0.0061
673.00, -0.0031
672.00, -0.0031
671.00, -0.0031
670.00, -0.0031
669.00, -0.0031
668.00, -0.0031
667.00, -0.0061
666.00, -0.0061
665.00, -0.0031
664.00, -0.0015
663.00, -0.0015
662.00, -0.0031
661.00, -0.0031
660.00, -0.0031
659.00, -0.0031
658.00, -0.0031
657.00, -0.0031
656.00, -0.0031
655.00, -0.0031
654.00, -0.0031
653.00, -0.0031
652.00, -0.0031
651.00, -0.0031
650.00, -0.0031
649.00, -0.0031
648.00, -0.0031
647.00, -0.0031
646.00, -0.0015
645.00, -0.0015
644.00, -0.0031
643.00, -0.0015
642.00, -0.0015
641.00, -0.0031
640.00, -0.0015
639.00, -0.0015
638.00, -0.0031
637.00, -0.0031
636.00, -0.0031
635.00, -0.0031
634.00, -0.0031
633.00, -0.0031
632.00, -0.0031
631.00, -0.0031
630.00, -0.0031
