1000.00, 0.4059
999.00, 0.4074
998.00, 0.4227
997.00, 0.4257
996.00, 0.4288
995.00, 0.4318
994.00, 0.4333
993.00, 0.4242
992.00, 0.4150
991.00, 0.4166
990.00, 0.4196
989.00, 0.4211
988.00, 0.4089
987.00, 0.4105
986.00, 0.4120
985.00, 0.3998
984.00, 0.4150
983.00, 0.4288
982.00, 0.4166
981.00, 0.4028
980.00, 0.4044
979.00, 0.4059
978.00, 0.4074
977.00, 0.4227
976.00, 0.4379
975.00, 0.4395
974.00, 0.4272
973.00, 0.4166
972.00, 0.4196
971.00, 0.4227
970.00, 0.4105
969.00, 0.3998
968.00, 0.4013
967.00, 0.4044
966.00, 0.4074
965.00, 0.4105
964.00, 0.3998
963.00, 0.3876
962.00, 0.4044
961.00, 0.4227
960.00, 0.4120
959.00, 0.3998
958.00, 0.4028
957.00, 0.4059
956.00, 0.4089
955.00, 0.3967
954.00, 0.3845
953.00, 0.4028
952.00, 0.4211
951.00, 0.4074
950.00, 0.3784
949.00, 0.3815
948.00, 0.4013
947.00, 0.4044
946.00, 0.3906
945.00, 0.3769
944.00, 0.3799
943.00, 0.4013
942.00, 0.4044
941.00, 0.3891
940.00, 0.3922
939.00, 0.3952
938.00, 0.3998
937.00, 0.3845
936.00, 0.3693
935.00, 0.3738
934.00, 0.3769
933.00, 0.3799
932.00, 0.3845
931.00, 0.3876
930.00, 0.3708
929.00, 0.3738
928.00, 0.3967
927.00, 0.3815
926.00, 0.3662
925.00, 0.3693
924.00, 0.3723
923.00, 0.3769
922.00, 0.3815
921.00, 0.3860
920.00, 0.3906
919.00, 0.3738
918.00, 0.3784
917.00, 0.3830
916.00, 0.3647
915.00, 0.3677
914.00, 0.3632
913.00, 0.3479
912.00, 0.3448
911.00, 0.3494
910.00, 0.3418
909.00, 0.3525
908.00, 0.3571
907.00, 0.3632
906.00, 0.3601
905.00, 0.3510
904.00, 0.3647
903.00, 0.3693
902.00, 0.3510
901.00, 0.3418
900.00, 0.3555
899.00, 0.3387
898.00, 0.3372
897.00, 0.3494
896.00, 0.3525
895.00, 0.3494
894.00, 0.3235
893.00, 0.3281
892.00, 0.3326
891.00, 0.3296
890.00, 0.3433
889.00, 0.3220
888.00, 0.3082
887.00, 0.3036
886.00, 0.2899
885.00, 0.3036
884.00, 0.3281
883.00, 0.3235
882.00, 0.2991
881.00, 0.2930
880.00, 0.3082
879.00, 0.3235
878.00, 0.3067
877.00, 0.2899
876.00, 0.3159
875.00, 0.3433
874.00, 0.3265
873.00, 0.3204
872.00, 0.3357
871.00, 0.3418
870.00, 0.3464
869.00, 0.3281
868.00, 0.2853
867.00, 0.2777
866.00, 0.3067
865.00, 0.3357
864.00, 0.3403
863.00, 0.3326
862.00, 0.3113
861.00, 0.3418
